MARKET_DAY,NODE,TYPE,VALUE,HE1,HE2,HE3,HE4,HE5,HE6,HE7,HE8,HE9,HE10,HE11,HE12,HE13,HE14,HE15,HE16,HE17,HE18,HE19,HE20,HE21,HE22,HE23,HE24,source_zip
10/1/2022,NSP.PRISL1,Gennode,LMP,23.83,24.11,25.34,25.68,29.37,35.04,34.33,35.72,38.9,43.3,43.96,40.84,40.38,40.75,40.23,42.39,45.19,49.68,49.03,43.69,36.93,26.65,21.67,21.81,2022_Oct-Dec_DA_LMPs.zip
10/2/2022,NSP.PRISL1,Gennode,LMP,21.54,21.18,23.47,24.45,26.91,28.8,29.18,29.43,35.09,36.78,38.22,40.43,40.7,40.11,39.92,41.62,44.27,56.35,60.28,49.22,37.63,25.46,18.23,15.35,2022_Oct-Dec_DA_LMPs.zip
10/3/2022,NSP.PRISL1,Gennode,LMP,3.94,4.29,4.62,7.55,15.86,26.69,38.16,36.25,45.78,52.62,55.8,52.82,54.4,54.75,55.86,56.65,58.45,66.41,70.78,57.04,41.1,32.25,20.85,22.57,2022_Oct-Dec_DA_LMPs.zip
10/4/2022,NSP.PRISL1,Gennode,LMP,10.34,10.35,11.56,15.51,23.2,36.97,47.34,47.77,47.13,52.35,54.74,54.7,57.3,61.04,63.18,63.16,63.23,67.68,71.17,58.31,50.04,44.97,43.02,42.49,2022_Oct-Dec_DA_LMPs.zip
10/5/2022,NSP.PRISL1,Gennode,LMP,35.44,34.06,31.96,33.21,37.84,52.93,60.33,51.81,55.73,59.93,57.38,60.27,60.29,66.46,64.42,63.06,64.03,65.09,68.04,60.21,50.81,41.75,31.57,26.13,2022_Oct-Dec_DA_LMPs.zip
10/6/2022,NSP.PRISL1,Gennode,LMP,26.23,19.08,11.05,8.31,7.13,10.89,19.12,17.5,15.83,17.88,17.12,16.74,17.88,17.63,16.59,17.49,20.15,31.14,45.96,45.75,40.21,34.38,27.94,28.27,2022_Oct-Dec_DA_LMPs.zip
10/7/2022,NSP.PRISL1,Gennode,LMP,31.58,33.28,32.74,35.8,38.19,50.95,61.75,59.9,57.83,60.92,56.64,61.19,63.13,64.22,64.63,63.9,64.62,70.96,80.64,73.35,68.25,61.01,52.01,48.71,2022_Oct-Dec_DA_LMPs.zip
10/8/2022,NSP.PRISL1,Gennode,LMP,50.03,46.95,43.01,40.53,36.54,39.3,41.63,40.89,45.79,50.45,47.07,42.56,40.29,34.31,30.47,32.34,37.18,49.03,60.5,56.18,46.99,42.64,35.39,36.13,2022_Oct-Dec_DA_LMPs.zip
10/9/2022,NSP.PRISL1,Gennode,LMP,32.28,32.17,31.47,34.15,36.49,39.5,43.79,43.68,45.64,47.6,50.33,50.48,48.4,46.91,48.14,52.05,56.22,65.22,78.52,66.38,59.83,49.71,46.06,46.58,2022_Oct-Dec_DA_LMPs.zip
10/10/2022,NSP.PRISL1,Gennode,LMP,44.0,44.08,43.48,45.34,48.8,59.47,68.99,66.14,66.44,69.18,65.41,66.59,67.05,65.33,63.09,63.05,61.06,65.39,68.23,55.48,34.88,28.59,16.82,13.61,2022_Oct-Dec_DA_LMPs.zip
10/11/2022,NSP.PRISL1,Gennode,LMP,8.91,6.53,6.0,7.34,8.65,9.91,26.85,30.69,26.27,28.27,29.08,30.43,36.47,31.41,31.88,34.22,39.17,54.94,37.62,44.66,33.62,24.41,22.3,19.02,2022_Oct-Dec_DA_LMPs.zip
10/12/2022,NSP.PRISL1,Gennode,LMP,14.64,15.03,13.16,12.39,12.18,22.5,45.7,42.41,34.7,37.54,31.33,25.3,17.77,16.7,19.43,19.12,21.5,30.95,41.42,37.25,29.63,23.96,20.72,15.5,2022_Oct-Dec_DA_LMPs.zip
10/13/2022,NSP.PRISL1,Gennode,LMP,10.87,8.12,8.24,8.85,12.09,16.59,33.6,37.95,30.47,27.96,26.1,21.55,22.08,20.79,19.08,21.75,25.96,38.9,62.6,60.77,58.61,53.65,49.15,46.8,2022_Oct-Dec_DA_LMPs.zip
10/14/2022,NSP.PRISL1,Gennode,LMP,39.27,34.77,34.67,31.86,35.07,43.78,62.06,73.66,62.52,66.05,49.64,37.59,35.75,34.34,33.62,33.18,40.83,52.39,78.25,75.66,62.41,51.5,44.66,40.64,2022_Oct-Dec_DA_LMPs.zip
10/15/2022,NSP.PRISL1,Gennode,LMP,40.72,40.04,38.94,36.84,35.12,35.96,40.39,48.1,51.36,51.75,45.88,42.91,30.63,24.66,23.88,23.63,26.27,37.37,68.97,43.84,28.61,25.02,23.29,20.64,2022_Oct-Dec_DA_LMPs.zip
10/16/2022,NSP.PRISL1,Gennode,LMP,30.17,30.57,31.98,31.81,31.59,31.71,36.52,40.43,38.64,37.01,29.27,26.84,24.77,23.38,18.61,22.91,28.27,41.52,71.51,48.06,38.97,34.21,28.28,30.53,2022_Oct-Dec_DA_LMPs.zip
10/17/2022,NSP.PRISL1,Gennode,LMP,25.8,23.39,23.73,24.21,30.56,37.54,62.47,79.83,66.21,59.89,57.06,46.47,44.18,38.84,35.16,35.38,40.23,57.18,81.12,68.31,59.52,51.75,42.55,37.93,2022_Oct-Dec_DA_LMPs.zip
10/18/2022,NSP.PRISL1,Gennode,LMP,28.59,25.94,26.4,27.89,33.38,45.65,61.17,66.32,54.29,52.39,47.92,43.19,41.48,40.16,38.94,40.51,45.39,60.75,79.69,65.92,52.68,45.68,40.28,39.49,2022_Oct-Dec_DA_LMPs.zip
10/19/2022,NSP.PRISL1,Gennode,LMP,36.58,35.27,34.87,35.58,41.23,52.51,81.47,81.53,70.7,68.24,66.56,58.9,55.95,51.72,45.43,45.37,51.78,68.93,82.28,66.32,53.74,43.18,35.0,26.38,2022_Oct-Dec_DA_LMPs.zip
10/20/2022,NSP.PRISL1,Gennode,LMP,21.8,19.3,20.25,20.26,22.15,34.11,42.65,46.51,48.95,59.26,57.72,55.91,55.18,50.76,51.56,51.38,57.85,73.23,80.71,56.01,39.57,36.38,25.93,19.28,2022_Oct-Dec_DA_LMPs.zip
10/21/2022,NSP.PRISL1,Gennode,LMP,13.22,11.86,10.9,11.19,12.93,21.11,30.48,34.75,37.42,45.52,47.61,49.55,50.16,46.78,45.63,48.42,52.15,64.08,70.94,53.98,48.26,35.44,27.46,23.3,2022_Oct-Dec_DA_LMPs.zip
10/22/2022,NSP.PRISL1,Gennode,LMP,19.98,17.83,16.34,13.55,13.68,18.99,24.21,24.44,26.41,31.04,29.31,31.25,24.35,21.23,18.4,22.7,23.41,32.48,45.0,30.5,23.78,21.26,16.89,12.62,2022_Oct-Dec_DA_LMPs.zip
10/23/2022,NSP.PRISL1,Gennode,LMP,6.39,5.44,5.6,4.73,3.9,6.69,9.22,12.91,14.76,24.1,21.56,23.53,21.01,20.52,19.68,22.67,28.14,46.31,46.14,31.43,28.69,22.13,19.26,15.93,2022_Oct-Dec_DA_LMPs.zip
10/24/2022,NSP.PRISL1,Gennode,LMP,11.45,7.69,7.77,8.62,10.01,20.15,26.47,32.52,28.3,33.8,35.8,33.88,30.95,27.86,27.46,32.87,39.03,59.69,74.96,52.2,41.9,33.65,27.81,25.82,2022_Oct-Dec_DA_LMPs.zip
10/25/2022,NSP.PRISL1,Gennode,LMP,19.89,19.51,19.34,19.37,25.32,39.52,55.12,55.1,51.6,56.48,53.02,49.01,43.84,37.09,29.94,33.96,32.06,51.3,62.7,47.58,39.86,33.48,26.02,21.83,2022_Oct-Dec_DA_LMPs.zip
10/26/2022,NSP.PRISL1,Gennode,LMP,23.89,21.47,21.47,20.18,23.6,35.87,51.04,57.54,56.11,62.37,62.28,60.32,55.4,52.22,50.37,53.82,57.85,76.29,85.75,65.37,55.73,47.06,41.36,36.25,2022_Oct-Dec_DA_LMPs.zip
10/27/2022,NSP.PRISL1,Gennode,LMP,24.9,22.95,22.84,22.4,24.62,30.24,42.83,43.01,40.59,41.69,41.71,41.72,38.42,37.2,39.37,41.81,46.97,67.51,63.16,45.49,36.63,30.44,24.89,23.35,2022_Oct-Dec_DA_LMPs.zip
10/28/2022,NSP.PRISL1,Gennode,LMP,23.13,22.42,22.79,24.2,28.41,35.4,52.31,58.26,56.88,63.18,64.11,62.06,53.37,49.73,47.76,48.39,51.08,63.03,63.37,49.32,39.8,31.82,25.41,24.93,2022_Oct-Dec_DA_LMPs.zip
10/29/2022,NSP.PRISL1,Gennode,LMP,18.7,16.61,18.08,18.32,21.51,24.41,34.0,38.05,38.8,46.27,45.39,41.94,38.16,37.54,35.13,34.22,40.06,57.98,59.88,46.84,35.09,32.66,26.82,25.07,2022_Oct-Dec_DA_LMPs.zip
10/30/2022,NSP.PRISL1,Gennode,LMP,24.45,26.35,26.99,28.07,30.67,33.97,39.48,39.99,43.67,45.33,44.62,45.23,42.57,41.07,41.44,43.47,47.59,60.82,72.88,51.05,46.68,42.43,37.61,32.27,2022_Oct-Dec_DA_LMPs.zip
10/31/2022,NSP.PRISL1,Gennode,LMP,33.56,30.8,30.28,31.87,31.89,38.89,52.78,59.12,51.05,56.18,53.31,52.97,52.05,51.7,50.16,52.84,54.73,61.38,64.72,55.37,48.44,40.8,31.39,25.29,2022_Oct-Dec_DA_LMPs.zip
11/1/2022,NSP.PRISL1,Gennode,LMP,20.83,18.29,20.33,21.93,25.09,32.65,44.48,45.31,43.77,51.11,54.42,54.48,53.44,51.02,39.66,36.93,37.09,43.17,42.1,34.65,27.82,23.92,15.45,12.8,2022_Oct-Dec_DA_LMPs.zip
11/2/2022,NSP.PRISL1,Gennode,LMP,8.24,5.8,6.01,5.93,9.88,14.01,26.3,28.62,25.26,26.11,23.58,21.9,21.1,21.96,21.57,22.15,22.34,36.16,39.02,27.88,23.47,21.99,14.01,8.45,2022_Oct-Dec_DA_LMPs.zip
11/3/2022,NSP.PRISL1,Gennode,LMP,-1.86,-3.56,-3.26,-2.14,0.83,6.99,10.11,16.83,13.7,17.24,15.34,15.13,16.5,14.2,16.78,19.21,22.05,31.71,36.65,23.67,21.08,17.48,11.63,7.59,2022_Oct-Dec_DA_LMPs.zip
11/4/2022,NSP.PRISL1,Gennode,LMP,1.18,1.48,4.07,5.08,9.53,15.59,28.66,33.43,32.92,38.66,37.06,38.59,36.79,35.03,33.78,33.32,35.31,45.22,47.77,37.0,27.76,22.14,18.08,12.55,2022_Oct-Dec_DA_LMPs.zip
11/5/2022,NSP.PRISL1,Gennode,LMP,11.77,8.16,9.21,9.15,10.46,13.19,20.31,26.45,26.59,31.13,27.96,25.39,21.24,18.7,15.73,15.41,15.39,25.58,22.44,13.0,8.59,3.83,0.01,-0.92,2022_Oct-Dec_DA_LMPs.zip
11/6/2022,NSP.PRISL1,Gennode,LMP,-0.33,-2.53,-1.61,-2.15,-0.74,0.93,3.38,7.85,10.18,12.66,10.76,8.34,4.31,4.23,3.41,6.0,11.45,24.26,35.99,25.08,20.87,18.9,15.22,17.15,2022_Oct-Dec_DA_LMPs.zip
11/7/2022,NSP.PRISL1,Gennode,LMP,10.83,15.65,18.57,19.65,23.55,28.82,41.69,56.56,61.16,63.3,63.68,60.2,59.08,51.82,46.49,40.79,38.14,55.7,55.66,34.35,20.26,15.54,11.45,8.56,2022_Oct-Dec_DA_LMPs.zip
11/8/2022,NSP.PRISL1,Gennode,LMP,4.0,0.76,-0.18,-0.52,-0.02,1.63,8.22,15.5,13.74,19.57,8.22,21.91,12.45,8.26,10.41,16.71,19.4,23.02,39.52,18.62,15.63,6.91,6.8,8.98,2022_Oct-Dec_DA_LMPs.zip
11/9/2022,NSP.PRISL1,Gennode,LMP,8.42,7.47,7.36,7.67,7.89,10.76,22.72,31.0,31.82,29.84,34.22,36.25,28.72,27.08,26.5,28.07,29.56,39.61,42.96,29.33,19.27,13.32,8.4,5.41,2022_Oct-Dec_DA_LMPs.zip
11/10/2022,NSP.PRISL1,Gennode,LMP,9.65,6.13,5.47,4.28,5.36,8.8,18.48,26.4,27.79,27.38,25.3,22.85,22.75,23.35,23.6,22.97,22.97,35.31,36.95,25.69,24.03,21.44,20.17,16.48,2022_Oct-Dec_DA_LMPs.zip
11/11/2022,NSP.PRISL1,Gennode,LMP,12.58,8.5,7.25,5.39,8.34,10.27,17.31,27.69,31.31,35.16,35.93,32.98,31.62,30.14,30.09,31.24,35.05,55.42,56.95,47.42,43.97,42.91,39.51,36.25,2022_Oct-Dec_DA_LMPs.zip
11/12/2022,NSP.PRISL1,Gennode,LMP,25.38,22.34,22.37,24.17,25.17,25.33,31.26,39.53,41.64,50.36,52.49,48.09,43.82,41.97,38.11,38.38,47.68,67.17,70.39,59.32,55.79,60.35,56.1,53.07,2022_Oct-Dec_DA_LMPs.zip
11/13/2022,NSP.PRISL1,Gennode,LMP,49.47,46.86,46.86,45.8,45.76,46.85,55.16,59.92,59.76,61.42,57.79,53.97,47.23,44.13,42.11,42.53,48.14,66.87,70.12,57.67,51.36,48.7,41.28,35.89,2022_Oct-Dec_DA_LMPs.zip
11/14/2022,NSP.PRISL1,Gennode,LMP,39.62,37.6,39.36,37.52,40.9,47.34,62.94,79.65,73.26,67.97,67.4,66.12,63.48,56.94,56.95,56.86,64.02,84.77,89.7,78.55,70.98,65.79,59.52,57.49,2022_Oct-Dec_DA_LMPs.zip
11/15/2022,NSP.PRISL1,Gennode,LMP,60.86,54.1,54.08,52.79,54.68,57.09,71.45,84.8,76.54,78.26,77.74,78.29,73.48,69.14,59.15,58.2,57.76,71.32,72.61,57.1,50.36,41.49,35.87,34.22,2022_Oct-Dec_DA_LMPs.zip
11/16/2022,NSP.PRISL1,Gennode,LMP,36.12,28.77,24.1,22.9,22.29,27.37,36.58,51.67,42.84,42.91,44.04,43.04,41.63,37.55,35.84,35.57,44.48,65.15,66.88,51.71,45.26,42.32,40.22,33.78,2022_Oct-Dec_DA_LMPs.zip
11/17/2022,NSP.PRISL1,Gennode,LMP,30.7,24.83,23.58,20.9,18.84,19.76,28.58,41.67,32.9,30.32,24.03,22.98,21.79,23.63,21.63,20.39,23.13,38.49,39.06,33.69,28.86,26.26,22.93,19.64,2022_Oct-Dec_DA_LMPs.zip
11/18/2022,NSP.PRISL1,Gennode,LMP,9.8,5.34,5.65,4.13,5.18,6.91,17.2,26.63,25.55,25.73,23.34,24.0,21.62,15.26,14.06,14.11,17.17,39.05,39.87,23.38,20.95,17.62,14.28,12.96,2022_Oct-Dec_DA_LMPs.zip
11/19/2022,NSP.PRISL1,Gennode,LMP,6.33,1.97,1.62,1.31,0.97,1.32,5.26,11.81,13.41,17.2,18.06,19.43,15.87,16.59,16.06,20.36,23.07,46.34,55.62,53.11,53.47,53.34,48.13,46.85,2022_Oct-Dec_DA_LMPs.zip
11/20/2022,NSP.PRISL1,Gennode,LMP,39.3,25.9,20.4,15.68,13.56,11.84,10.17,14.11,16.48,19.36,21.51,21.82,22.13,19.28,16.28,15.91,18.19,28.57,26.69,22.95,20.4,16.76,11.43,11.55,2022_Oct-Dec_DA_LMPs.zip
11/21/2022,NSP.PRISL1,Gennode,LMP,9.05,4.99,4.93,6.18,8.72,10.92,22.03,42.4,43.86,47.18,48.05,46.94,49.26,47.99,51.26,57.36,65.08,85.37,90.06,78.86,71.83,63.82,58.4,48.19,2022_Oct-Dec_DA_LMPs.zip
11/22/2022,NSP.PRISL1,Gennode,LMP,47.08,41.28,34.05,30.98,25.75,24.51,28.69,42.68,33.01,35.93,41.84,47.45,47.83,44.49,42.59,43.8,48.82,64.04,60.94,52.82,47.25,44.94,43.17,42.16,2022_Oct-Dec_DA_LMPs.zip
11/23/2022,NSP.PRISL1,Gennode,LMP,44.92,41.33,37.64,37.97,35.99,39.67,53.93,62.85,54.93,50.95,51.18,50.47,49.37,48.06,43.63,41.16,41.09,48.31,40.62,30.44,24.56,24.4,20.66,21.07,2022_Oct-Dec_DA_LMPs.zip
11/24/2022,NSP.PRISL1,Gennode,LMP,21.0,25.86,27.47,28.75,29.93,31.46,26.81,37.82,36.74,36.05,42.76,40.82,32.37,25.81,17.97,16.7,19.77,22.25,21.95,18.76,16.06,19.57,18.99,19.2,2022_Oct-Dec_DA_LMPs.zip
11/25/2022,NSP.PRISL1,Gennode,LMP,20.34,18.24,19.48,20.06,19.94,23.48,29.12,33.39,34.4,38.25,37.29,40.05,38.96,33.73,27.41,24.84,27.89,29.01,19.22,13.82,8.87,6.74,6.85,5.24,2022_Oct-Dec_DA_LMPs.zip
11/26/2022,NSP.PRISL1,Gennode,LMP,1.85,0.35,-1.44,-1.82,-1.9,-3.41,1.14,3.13,4.86,8.45,11.71,13.33,15.69,16.55,17.57,23.28,27.21,45.0,46.72,39.62,29.52,23.17,18.29,13.36,2022_Oct-Dec_DA_LMPs.zip
11/27/2022,NSP.PRISL1,Gennode,LMP,5.78,5.37,5.07,5.2,5.87,6.8,9.41,11.92,16.6,23.15,26.67,30.8,32.14,33.51,36.1,42.1,47.71,63.05,70.87,65.95,57.74,57.76,49.93,46.95,2022_Oct-Dec_DA_LMPs.zip
11/28/2022,NSP.PRISL1,Gennode,LMP,24.73,18.21,18.25,14.21,9.34,8.47,17.31,24.31,22.9,12.62,13.92,13.85,14.61,13.74,14.57,22.96,33.87,48.23,52.48,43.46,38.19,33.39,29.36,29.22,2022_Oct-Dec_DA_LMPs.zip
11/29/2022,NSP.PRISL1,Gennode,LMP,31.25,23.17,20.57,17.84,15.32,16.31,24.69,33.93,31.64,24.85,24.83,20.31,14.26,13.6,11.33,10.79,11.63,16.9,15.88,11.6,9.99,8.68,8.17,3.37,2022_Oct-Dec_DA_LMPs.zip
11/30/2022,NSP.PRISL1,Gennode,LMP,4.89,1.2,-0.44,0.05,0.06,0.17,5.78,12.98,13.14,13.22,11.96,12.13,10.72,13.45,17.82,30.5,43.74,58.94,65.82,70.67,69.79,62.76,59.04,57.04,2022_Oct-Dec_DA_LMPs.zip
12/1/2022,NSP.PRISL1,Gennode,LMP,56.25,47.8,30.68,10.75,21.92,19.39,17.34,27.88,31.42,23.47,23.14,19.66,18.28,14.8,14.83,16.43,22.7,41.09,31.75,26.28,21.5,18.77,15.51,14.19,2022_Oct-Dec_DA_LMPs.zip
12/2/2022,NSP.PRISL1,Gennode,LMP,6.82,3.62,3.04,2.89,3.66,4.18,8.4,15.01,16.18,13.7,13.99,15.24,18.01,18.64,17.57,12.98,12.87,28.57,24.45,14.34,11.66,11.41,10.34,8.5,2022_Oct-Dec_DA_LMPs.zip
12/3/2022,NSP.PRISL1,Gennode,LMP,4.11,2.1,3.1,4.63,7.2,12.55,11.14,15.97,17.54,19.58,18.6,10.34,-1.08,-3.88,-7.67,-12.16,-38.01,1.75,-4.98,-1.02,-3.42,-0.01,13.28,11.01,2022_Oct-Dec_DA_LMPs.zip
12/4/2022,NSP.PRISL1,Gennode,LMP,18.49,16.5,16.71,19.57,21.84,24.68,31.07,34.46,35.39,39.05,39.74,40.74,40.02,37.59,33.23,32.73,32.31,42.44,28.12,17.62,12.14,12.55,9.58,10.65,2022_Oct-Dec_DA_LMPs.zip
12/5/2022,NSP.PRISL1,Gennode,LMP,8.14,7.8,8.5,11.71,18.24,25.88,34.31,46.46,48.33,48.2,47.53,45.66,40.33,38.37,36.5,37.64,45.91,63.66,66.32,61.67,54.47,53.48,56.77,54.68,2022_Oct-Dec_DA_LMPs.zip
12/6/2022,NSP.PRISL1,Gennode,LMP,39.51,38.56,36.32,34.91,37.05,36.43,44.66,54.11,52.85,49.62,52.69,54.49,48.02,44.63,46.59,47.59,55.53,71.75,73.63,60.26,58.61,53.86,49.81,45.16,2022_Oct-Dec_DA_LMPs.zip
12/7/2022,NSP.PRISL1,Gennode,LMP,50.83,42.05,39.03,36.4,36.5,40.61,53.04,68.5,63.63,63.06,63.15,64.78,61.56,57.38,53.75,56.69,56.19,63.75,58.71,49.88,43.13,39.66,38.65,39.13,2022_Oct-Dec_DA_LMPs.zip
12/8/2022,NSP.PRISL1,Gennode,LMP,31.45,28.24,26.46,26.3,26.09,29.88,36.31,52.91,46.88,48.31,51.55,53.82,51.32,50.05,48.52,46.67,47.34,52.08,48.51,42.48,39.04,38.79,37.01,34.4,2022_Oct-Dec_DA_LMPs.zip
12/9/2022,NSP.PRISL1,Gennode,LMP,31.44,28.91,28.68,27.74,28.91,32.61,37.13,54.81,55.46,57.06,62.16,59.57,57.66,55.3,55.15,51.83,52.43,56.81,53.21,46.57,41.84,40.36,34.5,32.82,2022_Oct-Dec_DA_LMPs.zip
12/10/2022,NSP.PRISL1,Gennode,LMP,31.32,28.29,29.53,28.07,28.3,28.84,32.0,36.08,38.4,41.45,46.58,44.03,42.98,42.12,40.86,44.04,47.46,62.27,57.31,50.53,49.42,47.83,46.48,43.92,2022_Oct-Dec_DA_LMPs.zip
12/11/2022,NSP.PRISL1,Gennode,LMP,47.29,42.99,41.06,40.38,40.41,39.69,41.21,41.23,42.47,40.94,43.89,41.54,40.41,39.5,36.92,35.63,36.54,44.96,37.05,31.32,27.74,24.0,20.73,21.62,2022_Oct-Dec_DA_LMPs.zip
12/12/2022,NSP.PRISL1,Gennode,LMP,12.77,9.96,7.19,7.22,8.16,10.88,12.93,26.87,24.98,23.23,23.56,24.89,25.43,23.95,25.23,25.14,26.85,33.65,32.61,30.64,27.88,25.09,18.22,15.98,2022_Oct-Dec_DA_LMPs.zip
12/13/2022,NSP.PRISL1,Gennode,LMP,19.56,18.21,17.99,16.78,16.4,17.79,26.9,42.7,44.18,40.13,40.99,35.67,33.27,32.9,32.34,31.37,34.47,48.56,44.67,35.4,28.58,24.75,22.07,21.78,2022_Oct-Dec_DA_LMPs.zip
12/14/2022,NSP.PRISL1,Gennode,LMP,10.79,8.17,7.14,6.61,7.15,8.72,19.75,44.68,44.9,45.1,46.39,46.04,48.91,46.07,47.68,48.86,56.51,76.3,76.63,74.01,71.79,65.71,57.12,53.96,2022_Oct-Dec_DA_LMPs.zip
12/15/2022,NSP.PRISL1,Gennode,LMP,45.36,41.3,37.76,33.24,29.49,30.64,36.29,50.21,47.81,38.61,34.98,32.17,30.68,29.74,28.1,28.8,30.9,42.78,39.81,34.43,32.6,25.77,21.76,19.73,2022_Oct-Dec_DA_LMPs.zip
12/16/2022,NSP.PRISL1,Gennode,LMP,13.49,13.08,11.78,11.11,11.99,13.89,13.59,27.27,27.34,24.57,23.98,22.95,21.81,19.99,17.77,17.42,20.41,26.52,32.78,26.05,21.37,20.61,16.6,15.89,2022_Oct-Dec_DA_LMPs.zip
12/17/2022,NSP.PRISL1,Gennode,LMP,0.0,0.0,-1.63,-2.32,-0.41,2.04,0.11,8.25,16.7,17.52,18.86,20.92,20.17,20.07,18.42,20.58,24.66,44.34,49.35,46.4,45.57,45.39,42.72,44.77,2022_Oct-Dec_DA_LMPs.zip
12/18/2022,NSP.PRISL1,Gennode,LMP,22.76,27.09,28.57,33.04,35.0,43.44,46.55,52.25,58.69,61.03,56.48,56.02,57.15,58.72,57.73,58.73,67.88,84.89,86.48,74.99,74.45,73.8,66.91,60.47,2022_Oct-Dec_DA_LMPs.zip
12/19/2022,NSP.PRISL1,Gennode,LMP,60.68,53.26,48.77,50.7,48.78,55.65,64.26,72.5,76.02,75.09,72.1,66.68,64.79,61.85,61.03,68.89,76.13,85.64,91.04,73.67,71.0,68.93,55.6,46.94,2022_Oct-Dec_DA_LMPs.zip
12/20/2022,NSP.PRISL1,Gennode,LMP,46.36,35.83,32.18,28.83,27.91,30.48,37.36,57.52,58.79,68.75,71.56,71.96,70.68,69.65,67.66,69.12,75.31,98.64,94.11,80.38,77.5,78.21,68.91,72.39,2022_Oct-Dec_DA_LMPs.zip
12/21/2022,NSP.PRISL1,Gennode,LMP,68.05,57.86,54.45,53.62,53.86,57.38,65.16,82.42,74.84,71.35,61.47,58.95,60.29,61.73,59.36,57.01,57.96,71.52,65.89,59.85,48.13,34.74,26.35,25.14,2022_Oct-Dec_DA_LMPs.zip
12/22/2022,NSP.PRISL1,Gennode,LMP,32.53,19.91,11.34,11.32,10.76,12.54,15.49,33.21,33.85,33.12,39.14,30.2,25.06,22.05,21.64,21.38,24.13,38.65,39.22,42.71,33.36,28.32,28.03,27.06,2022_Oct-Dec_DA_LMPs.zip
12/23/2022,NSP.PRISL1,Gennode,LMP,30.35,23.59,21.57,21.68,21.71,22.49,31.57,43.62,55.03,54.97,49.42,45.74,41.79,38.18,35.39,33.62,37.25,52.67,65.85,56.13,53.82,47.84,42.77,36.16,2022_Oct-Dec_DA_LMPs.zip
12/24/2022,NSP.PRISL1,Gennode,LMP,55.19,36.4,34.32,26.7,26.39,31.11,41.61,43.39,48.88,57.3,50.26,37.67,32.52,30.45,26.24,26.6,29.7,42.88,55.04,41.35,37.64,37.82,40.24,41.82,2022_Oct-Dec_DA_LMPs.zip
12/25/2022,NSP.PRISL1,Gennode,LMP,83.65,63.39,65.72,57.77,45.91,47.83,53.4,96.69,119.12,157.46,124.87,122.1,105.42,82.37,71.3,65.85,63.9,79.81,94.05,90.95,88.58,84.39,73.95,61.34,2022_Oct-Dec_DA_LMPs.zip
12/26/2022,NSP.PRISL1,Gennode,LMP,105.71,65.37,52.45,51.28,52.27,53.96,65.05,95.03,129.66,129.14,109.01,107.14,119.49,113.08,115.83,116.42,125.71,142.14,164.38,169.77,142.31,107.36,125.29,80.75,2022_Oct-Dec_DA_LMPs.zip
12/27/2022,NSP.PRISL1,Gennode,LMP,64.23,40.92,32.79,29.77,30.75,30.84,34.51,50.42,38.94,34.71,34.07,33.36,31.63,33.02,30.01,31.89,40.0,54.1,65.17,54.04,44.66,38.22,27.81,21.81,2022_Oct-Dec_DA_LMPs.zip
12/28/2022,NSP.PRISL1,Gennode,LMP,6.14,3.32,1.24,-0.01,-0.03,1.97,9.07,20.35,25.59,25.4,22.65,21.67,21.67,22.18,21.77,24.12,31.36,49.04,50.8,45.09,43.33,37.04,35.1,35.12,2022_Oct-Dec_DA_LMPs.zip
12/29/2022,NSP.PRISL1,Gennode,LMP,21.85,19.98,20.04,21.33,20.5,22.78,26.35,31.37,35.98,37.48,39.24,37.87,39.38,36.5,34.94,32.1,34.72,44.61,43.55,40.3,36.3,30.02,27.3,24.55,2022_Oct-Dec_DA_LMPs.zip
12/30/2022,NSP.PRISL1,Gennode,LMP,22.59,21.27,21.23,22.19,22.65,24.72,31.4,38.42,45.55,45.96,49.27,47.12,44.79,41.75,39.54,38.45,40.68,44.6,41.53,33.02,27.6,24.02,22.69,19.52,2022_Oct-Dec_DA_LMPs.zip
12/31/2022,NSP.PRISL1,Gennode,LMP,14.32,11.55,11.76,12.03,13.32,12.56,12.96,12.31,13.51,18.16,21.55,22.7,22.91,23.36,24.32,26.39,30.86,38.9,37.61,34.24,32.28,29.47,26.75,26.59,2022_Oct-Dec_DA_LMPs.zip
4/1/2023,NSP.PRISL1,Gennode,LMP,19.53,17.03,15.25,14.65,18.08,20.88,22.01,22.99,23.22,23.79,21.69,19.74,18.01,18.33,19.96,19.39,21.6,21.89,25.06,26.38,26.28,22.58,19.76,17.13,2023_Apr-Jun_DA_LMPs.zip
4/2/2023,NSP.PRISL1,Gennode,LMP,12.37,9.76,8.2,8.76,10.5,11.46,8.95,9.32,9.26,9.68,8.17,7.54,6.85,5.55,7.12,8.46,10.88,13.42,20.46,23.95,22.2,19.14,17.9,16.71,2023_Apr-Jun_DA_LMPs.zip
4/3/2023,NSP.PRISL1,Gennode,LMP,15.95,15.36,16.57,17.4,18.13,21.82,30.24,33.42,31.88,33.19,31.44,29.52,28.34,27.7,25.67,24.39,23.83,24.68,25.36,27.65,24.44,20.11,18.75,15.84,2023_Apr-Jun_DA_LMPs.zip
4/4/2023,NSP.PRISL1,Gennode,LMP,13.9,11.86,12.27,13.51,17.75,20.87,27.85,26.78,23.98,18.71,19.88,19.89,18.12,17.2,16.98,16.77,16.91,16.58,18.31,19.24,17.67,16.68,13.31,11.91,2023_Apr-Jun_DA_LMPs.zip
