MARKET_DAY,NODE,TYPE,VALUE,HE1,HE2,HE3,HE4,HE5,HE6,HE7,HE8,HE9,HE10,HE11,HE12,HE13,HE14,HE15,HE16,HE17,HE18,HE19,HE20,HE21,HE22,HE23,HE24,source_zip
2/16/2023,MEC.PPWIND,Gennode,LMP,8.96,7.38,3.85,1.51,7.25,10.46,14.92,16.5,15.84,16.43,15.86,16.53,17.55,17.87,14.66,14.75,18.3,21.45,30.99,32.03,27.88,27.61,24.21,25.76,2023_Jan-Mar_DA_LMPs.zip
2/17/2023,MEC.PPWIND,Gennode,LMP,21.08,21.48,19.04,19.2,19.7,26.52,30.48,39.45,31.89,32.34,27.13,21.01,18.13,13.86,5.55,2.97,0.79,-1.38,-0.59,-4.68,-6.44,-5.5,-6.34,-3.77,2023_Jan-Mar_DA_LMPs.zip
2/18/2023,MEC.PPWIND,Gennode,LMP,-1.6,1.48,7.74,12.46,16.51,18.31,26.51,32.46,33.26,31.94,30.06,24.55,22.15,22.71,19.73,19.71,19.33,16.66,18.95,14.92,11.32,10.39,9.63,9.7,2023_Jan-Mar_DA_LMPs.zip
2/19/2023,MEC.PPWIND,Gennode,LMP,0.1,0.64,0.12,1.12,4.43,7.06,12.81,14.85,18.43,19.62,19.88,19.04,17.49,17.36,17.44,17.41,18.43,20.73,23.2,25.77,21.87,23.75,23.66,24.57,2023_Jan-Mar_DA_LMPs.zip
2/20/2023,MEC.PPWIND,Gennode,LMP,22.87,21.36,18.31,15.27,11.7,7.3,7.35,8.26,7.67,5.49,8.36,3.96,2.15,-1.78,-5.43,-7.34,-7.04,-4.35,-0.92,-2.37,-1.87,-0.96,-2.59,-1.31,2023_Jan-Mar_DA_LMPs.zip
2/21/2023,MEC.PPWIND,Gennode,LMP,-1.37,3.24,7.83,11.52,15.73,20.03,30.41,40.99,43.7,44.49,39.65,31.91,26.4,21.44,15.8,7.79,6.48,7.61,8.64,6.11,1.98,0.07,-1.25,-1.3,2023_Jan-Mar_DA_LMPs.zip
2/22/2023,MEC.PPWIND,Gennode,LMP,-1.72,-4.1,-5.94,-6.34,-6.2,-5.51,-4.9,-2.93,0.1,-2.11,-2.03,-2.28,-1.38,1.99,2.09,2.63,4.37,7.17,9.23,9.31,8.01,7.68,6.52,6.66,2023_Jan-Mar_DA_LMPs.zip
2/23/2023,MEC.PPWIND,Gennode,LMP,10.35,10.83,6.8,11.14,11.29,14.11,16.13,19.13,19.5,19.1,19.12,15.46,13.71,11.2,14.86,14.26,16.27,18.66,22.22,24.11,23.41,24.0,24.43,24.36,2023_Jan-Mar_DA_LMPs.zip
2/24/2023,MEC.PPWIND,Gennode,LMP,24.95,26.29,27.46,29.73,30.49,35.84,46.72,53.95,58.24,66.75,62.71,58.8,51.9,48.23,46.71,43.53,44.48,50.67,55.67,53.59,47.24,42.94,36.54,31.88,2023_Jan-Mar_DA_LMPs.zip
2/25/2023,MEC.PPWIND,Gennode,LMP,31.49,25.22,24.17,19.17,18.41,22.43,21.57,21.21,19.8,18.81,14.43,13.3,10.76,8.2,8.54,5.15,3.92,11.09,13.34,11.99,14.56,17.07,19.24,19.54,2023_Jan-Mar_DA_LMPs.zip
2/26/2023,MEC.PPWIND,Gennode,LMP,19.19,21.26,23.13,26.48,25.03,24.96,24.24,24.37,20.92,16.46,16.05,13.28,9.43,3.44,-0.87,-6.14,-9.01,-9.23,-6.31,-4.51,-2.08,0.35,-1.57,-1.72,2023_Jan-Mar_DA_LMPs.zip
2/27/2023,MEC.PPWIND,Gennode,LMP,-1.02,0.65,6.27,11.73,13.43,15.76,20.52,21.13,16.96,14.34,11.4,8.36,3.86,0.49,-2.86,-4.94,-5.12,-3.3,-3.72,-4.62,-2.49,-0.85,-1.8,1.61,2023_Jan-Mar_DA_LMPs.zip
2/28/2023,MEC.PPWIND,Gennode,LMP,13.76,13.51,16.18,19.35,20.08,23.3,34.0,44.58,43.24,40.22,35.88,31.79,25.46,23.17,20.05,19.49,20.21,16.81,19.03,14.87,13.63,12.87,11.85,13.71,2023_Jan-Mar_DA_LMPs.zip
3/1/2023,MEC.PPWIND,Gennode,LMP,13.27,12.95,12.5,9.69,9.07,9.42,10.23,10.73,3.48,-1.0,-3.15,-3.07,-1.87,-4.24,-1.13,4.33,5.83,9.96,18.97,22.79,20.52,19.47,12.31,11.48,2023_Jan-Mar_DA_LMPs.zip
3/2/2023,MEC.PPWIND,Gennode,LMP,12.44,12.79,15.12,16.73,18.44,25.61,29.87,39.47,40.21,40.0,38.45,35.99,36.22,32.49,29.1,26.71,25.86,26.42,24.5,21.76,17.74,15.07,11.67,10.93,2023_Jan-Mar_DA_LMPs.zip
3/3/2023,MEC.PPWIND,Gennode,LMP,13.56,13.87,13.89,14.96,15.88,17.58,24.45,29.76,33.12,32.8,29.15,26.73,26.32,25.08,24.92,24.81,24.32,24.57,26.04,26.53,24.51,20.57,18.98,19.51,2023_Jan-Mar_DA_LMPs.zip
3/4/2023,MEC.PPWIND,Gennode,LMP,20.13,18.86,19.14,19.15,21.23,22.23,23.31,27.64,29.4,30.52,30.26,27.06,25.95,22.98,22.44,21.92,23.53,28.36,31.98,37.74,35.76,32.72,26.81,24.35,2023_Jan-Mar_DA_LMPs.zip
3/5/2023,MEC.PPWIND,Gennode,LMP,26.84,24.52,22.88,21.05,18.23,5.79,2.59,-1.12,-3.55,-15.0,-12.0,-10.43,-10.94,-9.51,-12.0,-10.19,-5.51,1.24,7.01,10.83,11.89,12.78,14.85,14.59,2023_Jan-Mar_DA_LMPs.zip
3/6/2023,MEC.PPWIND,Gennode,LMP,18.39,17.59,18.99,18.52,16.84,21.1,26.19,26.87,25.35,23.21,20.81,16.55,14.93,11.68,6.99,1.9,1.28,5.54,15.11,16.94,16.99,16.43,16.87,14.84,2023_Jan-Mar_DA_LMPs.zip
3/7/2023,MEC.PPWIND,Gennode,LMP,16.75,16.17,16.11,15.98,18.82,20.38,26.18,29.88,26.23,24.67,25.56,23.34,22.99,23.09,21.19,18.06,18.33,19.31,20.29,19.78,15.76,15.24,9.23,12.41,2023_Jan-Mar_DA_LMPs.zip
3/8/2023,MEC.PPWIND,Gennode,LMP,19.33,17.91,17.41,17.18,14.99,20.0,24.13,33.16,32.41,32.75,33.55,30.4,29.92,30.85,29.7,29.12,29.59,31.11,35.24,34.48,29.11,24.51,22.87,21.07,2023_Jan-Mar_DA_LMPs.zip
3/9/2023,MEC.PPWIND,Gennode,LMP,21.53,19.27,19.24,18.35,18.87,20.4,24.59,28.88,30.52,30.84,29.85,27.17,26.28,25.44,24.88,24.06,25.28,28.37,31.83,33.39,32.51,29.95,28.48,27.17,2023_Jan-Mar_DA_LMPs.zip
3/10/2023,MEC.PPWIND,Gennode,LMP,24.77,22.54,21.07,21.51,22.04,25.38,33.81,40.75,43.21,46.19,45.39,42.18,39.57,39.08,35.62,32.54,30.79,35.55,36.08,32.35,28.59,22.96,15.56,9.42,2023_Jan-Mar_DA_LMPs.zip
3/11/2023,MEC.PPWIND,Gennode,LMP,15.36,11.69,6.89,4.5,3.93,0.68,-1.6,-1.54,3.1,2.22,11.25,11.19,11.88,14.61,17.01,21.32,23.38,26.95,34.92,35.78,37.13,31.27,27.37,25.83,2023_Jan-Mar_DA_LMPs.zip
3/12/2023,MEC.PPWIND,Gennode,LMP,23.61,23.49,17.13,12.55,7.36,6.47,10.31,6.94,7.02,9.58,5.08,4.19,4.47,3.0,-1.03,0.77,-1.03,1.49,3.39,4.8,6.0,6.52,-1.67,0.58,2023_Jan-Mar_DA_LMPs.zip
3/13/2023,MEC.PPWIND,Gennode,LMP,-4.4,-2.64,-0.65,1.04,3.6,11.96,16.19,19.86,23.75,25.59,26.24,24.42,24.01,25.98,25.25,25.59,27.94,33.74,42.78,48.63,42.12,34.57,31.63,28.51,2023_Jan-Mar_DA_LMPs.zip
3/14/2023,MEC.PPWIND,Gennode,LMP,25.73,24.6,23.4,22.79,23.82,26.78,35.54,35.75,24.75,19.26,14.89,9.85,6.65,3.93,-1.3,-3.65,-5.3,-3.5,-0.2,0.17,-1.82,-5.19,-6.5,-5.76,2023_Jan-Mar_DA_LMPs.zip
3/15/2023,MEC.PPWIND,Gennode,LMP,-7.93,-10.99,-12.23,-10.6,-10.0,-9.45,-4.35,-1.03,-0.99,-0.52,-0.5,0.2,0.0,-0.58,-2.76,-3.84,-2.93,-1.76,-1.18,-0.77,-0.78,-1.15,-4.03,-3.2,2023_Jan-Mar_DA_LMPs.zip
3/16/2023,MEC.PPWIND,Gennode,LMP,-12.0,-5.58,-3.47,-2.46,1.26,8.81,15.95,17.33,17.52,17.58,13.16,10.97,5.72,6.48,11.31,10.37,9.06,7.76,8.39,8.25,5.35,3.12,1.42,0.07,2023_Jan-Mar_DA_LMPs.zip
3/17/2023,MEC.PPWIND,Gennode,LMP,-1.63,-2.12,-2.04,-1.83,0.27,3.76,12.09,13.22,12.88,12.33,10.85,8.71,8.88,7.71,5.29,5.2,7.28,8.91,10.0,10.09,8.61,6.14,2.07,2.45,2023_Jan-Mar_DA_LMPs.zip
3/18/2023,MEC.PPWIND,Gennode,LMP,-7.1,-8.93,-11.8,-11.8,-9.8,-10.0,-9.27,-1.51,-2.37,-3.73,-4.38,-6.8,-9.29,-10.0,-7.8,-8.8,-4.23,-2.42,2.03,7.19,8.47,8.02,6.88,10.26,2023_Jan-Mar_DA_LMPs.zip
3/19/2023,MEC.PPWIND,Gennode,LMP,9.35,10.28,12.42,13.47,15.0,16.15,16.35,13.28,10.92,11.16,5.4,1.07,-2.44,-6.88,-14.72,-18.49,-19.98,-18.52,-15.45,-18.8,-20.72,-23.72,-25.31,-25.21,2023_Jan-Mar_DA_LMPs.zip
3/20/2023,MEC.PPWIND,Gennode,LMP,-25.79,-25.84,-21.81,-17.67,-7.59,-1.44,12.18,19.87,17.76,21.3,20.98,21.92,21.86,24.47,23.54,23.53,24.53,28.62,31.15,33.41,29.43,23.43,18.46,15.56,2023_Jan-Mar_DA_LMPs.zip
3/21/2023,MEC.PPWIND,Gennode,LMP,5.73,4.69,5.95,6.16,8.72,11.23,22.4,24.02,19.58,18.35,16.73,14.79,12.87,11.93,7.05,3.14,3.71,3.15,3.49,2.09,2.97,3.57,2.37,3.57,2023_Jan-Mar_DA_LMPs.zip
3/22/2023,MEC.PPWIND,Gennode,LMP,0.16,2.31,5.41,7.56,13.78,16.39,20.17,24.99,28.34,31.25,36.41,38.04,37.44,35.47,31.04,30.36,30.24,29.58,30.81,21.82,17.33,14.04,11.09,9.69,2023_Jan-Mar_DA_LMPs.zip
3/23/2023,MEC.PPWIND,Gennode,LMP,18.39,18.04,16.74,16.98,19.4,22.32,30.98,35.14,35.15,38.22,40.25,37.54,36.7,35.21,33.44,31.98,32.93,35.35,37.92,38.2,35.13,29.96,26.5,23.77,2023_Jan-Mar_DA_LMPs.zip
3/24/2023,MEC.PPWIND,Gennode,LMP,20.62,19.51,19.68,19.32,21.76,26.04,33.69,34.66,32.93,32.84,30.57,27.43,25.72,24.51,23.15,21.54,21.66,21.22,21.67,21.5,20.16,18.14,16.06,16.5,2023_Jan-Mar_DA_LMPs.zip
3/25/2023,MEC.PPWIND,Gennode,LMP,21.01,20.17,19.26,18.3,18.69,18.24,21.06,22.13,23.13,21.01,20.78,20.87,20.93,19.83,18.58,17.79,18.87,21.05,22.5,22.38,21.03,18.99,16.04,15.31,2023_Jan-Mar_DA_LMPs.zip
3/26/2023,MEC.PPWIND,Gennode,LMP,13.28,13.39,14.17,14.24,14.71,16.61,16.92,18.79,21.39,21.31,22.43,21.89,22.77,24.07,24.19,25.35,25.76,28.23,29.32,30.46,26.74,21.45,19.06,18.18,2023_Jan-Mar_DA_LMPs.zip
3/27/2023,MEC.PPWIND,Gennode,LMP,16.78,18.33,19.61,19.96,22.43,29.88,41.29,42.5,45.38,45.91,43.8,42.81,41.35,37.3,33.56,31.63,31.99,33.15,36.61,38.01,31.39,27.0,24.27,23.81,2023_Jan-Mar_DA_LMPs.zip
3/28/2023,MEC.PPWIND,Gennode,LMP,19.93,20.26,20.76,21.21,22.2,30.32,40.36,45.78,44.42,42.97,36.8,30.46,25.16,22.35,19.44,17.9,16.86,16.65,18.07,22.03,17.91,13.45,12.32,9.99,2023_Jan-Mar_DA_LMPs.zip
3/29/2023,MEC.PPWIND,Gennode,LMP,6.6,7.72,8.09,10.29,12.59,14.65,16.85,20.49,21.2,23.86,23.65,24.18,25.46,26.54,27.67,25.52,26.21,30.96,33.85,39.97,34.51,25.31,20.99,20.02,2023_Jan-Mar_DA_LMPs.zip
3/30/2023,MEC.PPWIND,Gennode,LMP,16.36,15.24,12.9,11.68,8.64,5.58,13.57,6.94,6.23,5.97,2.06,0.28,-2.09,-4.17,-4.13,-3.64,-0.89,2.58,2.41,0.19,-4.0,-1.97,-3.95,-3.7,2023_Jan-Mar_DA_LMPs.zip
3/31/2023,MEC.PPWIND,Gennode,LMP,-1.62,-1.82,-1.52,-0.55,1.43,5.96,10.09,11.67,11.93,11.93,11.21,11.31,11.11,11.56,7.43,3.66,0.94,0.07,1.0,-1.34,-1.92,-1.47,-4.93,-4.58,2023_Jan-Mar_DA_LMPs.zip
7/1/2023,MEC.PPWIND,Gennode,LMP,31.96,26.05,23.6,22.42,21.99,23.26,23.35,25.71,36.6,36.0,40.22,44.96,46.0,54.08,57.33,64.14,70.19,71.81,65.28,54.11,50.65,42.91,33.24,28.66,2023_Jul-Sep_DA_LMPs.zip
7/2/2023,MEC.PPWIND,Gennode,LMP,24.93,21.66,19.47,18.99,19.08,18.49,18.7,20.55,24.2,28.87,32.58,36.48,37.8,42.64,46.62,50.4,61.92,68.22,70.66,66.82,55.95,40.26,29.83,25.27,2023_Jul-Sep_DA_LMPs.zip
7/3/2023,MEC.PPWIND,Gennode,LMP,21.41,17.37,16.21,15.33,16.28,17.79,17.72,23.05,28.88,34.84,40.83,49.65,57.93,62.79,64.89,71.42,75.62,79.44,78.49,73.91,56.51,39.86,28.15,21.88,2023_Jul-Sep_DA_LMPs.zip
7/4/2023,MEC.PPWIND,Gennode,LMP,19.17,16.06,15.37,14.97,15.02,15.03,15.82,18.21,22.98,28.82,31.26,34.08,36.94,40.63,40.84,44.43,46.31,48.15,43.66,38.25,31.85,25.66,22.35,20.6,2023_Jul-Sep_DA_LMPs.zip
7/5/2023,MEC.PPWIND,Gennode,LMP,18.65,16.45,15.85,15.58,15.12,16.65,15.81,17.53,20.07,21.96,21.98,25.04,25.17,27.55,26.84,28.14,28.19,28.41,28.23,30.01,26.69,22.77,21.68,18.24,2023_Jul-Sep_DA_LMPs.zip
7/6/2023,MEC.PPWIND,Gennode,LMP,19.29,17.71,17.43,17.35,18.83,21.28,20.12,22.8,26.77,31.15,33.2,35.0,41.72,61.95,74.0,81.04,78.0,59.17,40.75,39.59,36.81,29.09,26.11,22.68,2023_Jul-Sep_DA_LMPs.zip
7/7/2023,MEC.PPWIND,Gennode,LMP,19.33,17.34,15.77,15.48,15.82,16.91,18.16,21.2,26.21,28.82,31.8,32.14,34.38,33.64,34.19,34.73,35.42,36.8,35.17,34.03,31.2,25.67,23.84,21.5,2023_Jul-Sep_DA_LMPs.zip
7/8/2023,MEC.PPWIND,Gennode,LMP,21.69,20.23,19.24,18.02,18.41,18.58,19.19,21.51,25.28,25.76,28.03,28.91,31.71,30.35,31.88,33.8,36.72,37.33,34.72,34.02,30.48,26.12,24.05,20.72,2023_Jul-Sep_DA_LMPs.zip
7/9/2023,MEC.PPWIND,Gennode,LMP,20.54,19.0,17.49,16.46,16.38,16.45,17.27,18.22,22.12,23.99,25.74,25.41,28.6,28.73,28.14,30.56,33.67,35.73,36.33,34.44,30.71,21.33,19.84,15.61,2023_Jul-Sep_DA_LMPs.zip
7/10/2023,MEC.PPWIND,Gennode,LMP,10.0,8.03,5.5,4.68,5.78,7.1,8.2,10.77,16.82,20.84,24.51,24.7,27.42,29.98,31.67,34.42,37.58,39.7,38.65,35.91,30.79,25.07,20.66,16.87,2023_Jul-Sep_DA_LMPs.zip
7/11/2023,MEC.PPWIND,Gennode,LMP,15.6,15.23,14.05,13.01,14.31,18.29,21.45,21.07,27.92,33.17,34.42,35.26,45.93,52.79,46.69,62.61,81.03,67.59,52.31,40.31,33.66,28.47,24.2,19.97,2023_Jul-Sep_DA_LMPs.zip
7/12/2023,MEC.PPWIND,Gennode,LMP,16.43,17.12,15.62,15.49,16.78,19.72,20.77,24.57,30.9,33.77,36.79,37.39,44.05,46.43,49.78,51.52,51.13,49.85,48.92,46.47,42.17,36.66,30.77,25.32,2023_Jul-Sep_DA_LMPs.zip
7/13/2023,MEC.PPWIND,Gennode,LMP,23.97,21.1,21.28,20.46,20.44,21.34,22.87,25.04,30.54,49.55,53.88,60.0,64.19,68.0,74.83,70.41,75.15,77.38,65.04,50.4,45.78,35.9,29.53,22.3,2023_Jul-Sep_DA_LMPs.zip
7/14/2023,MEC.PPWIND,Gennode,LMP,17.82,15.91,15.23,15.47,16.2,18.92,20.19,21.9,30.6,34.4,37.09,38.33,47.72,60.14,63.22,63.0,60.97,65.0,55.0,43.85,38.45,34.58,30.13,26.41,2023_Jul-Sep_DA_LMPs.zip
7/15/2023,MEC.PPWIND,Gennode,LMP,23.16,21.3,19.83,17.64,18.08,17.73,17.53,18.58,24.19,28.32,29.31,27.87,28.05,28.97,28.28,27.11,29.43,33.34,38.12,39.25,36.65,29.87,27.93,24.76,2023_Jul-Sep_DA_LMPs.zip
7/16/2023,MEC.PPWIND,Gennode,LMP,23.96,21.9,20.48,18.81,18.44,17.63,17.07,18.87,21.56,24.92,25.8,25.05,24.99,21.41,22.3,18.98,22.4,24.81,28.0,28.57,29.65,23.04,24.45,21.92,2023_Jul-Sep_DA_LMPs.zip
7/17/2023,MEC.PPWIND,Gennode,LMP,18.61,17.5,15.85,15.82,17.98,19.86,22.07,24.57,31.28,33.51,32.79,34.9,36.84,43.24,39.91,44.47,51.26,50.01,51.01,48.11,44.15,34.4,28.42,25.09,2023_Jul-Sep_DA_LMPs.zip
7/18/2023,MEC.PPWIND,Gennode,LMP,21.9,19.24,18.3,17.49,17.57,18.16,17.77,19.94,22.48,26.73,28.9,35.45,38.63,43.19,44.0,45.45,50.59,49.38,49.81,43.55,38.84,30.0,24.86,21.89,2023_Jul-Sep_DA_LMPs.zip
7/19/2023,MEC.PPWIND,Gennode,LMP,20.73,18.91,17.88,17.05,18.1,19.91,20.29,23.56,29.01,32.65,36.83,40.79,43.48,43.12,41.88,41.93,58.83,50.34,47.23,37.57,31.81,24.44,22.02,18.26,2023_Jul-Sep_DA_LMPs.zip
7/20/2023,MEC.PPWIND,Gennode,LMP,16.16,14.44,12.1,11.71,12.03,13.23,16.7,18.17,24.1,30.83,30.4,27.65,27.98,27.91,29.67,34.09,37.69,37.28,37.06,36.8,34.44,29.0,28.42,22.58,2023_Jul-Sep_DA_LMPs.zip
7/21/2023,MEC.PPWIND,Gennode,LMP,21.7,20.15,19.47,18.91,20.21,21.57,23.59,25.62,31.4,35.77,40.08,40.42,42.55,44.78,44.73,45.96,49.62,46.39,41.89,40.37,40.5,32.05,29.04,25.77,2023_Jul-Sep_DA_LMPs.zip
7/22/2023,MEC.PPWIND,Gennode,LMP,23.81,20.75,20.25,18.61,18.09,17.84,18.31,19.46,24.11,26.0,29.31,32.09,34.2,36.55,38.69,41.8,51.62,48.47,42.21,37.69,34.99,28.17,25.83,23.8,2023_Jul-Sep_DA_LMPs.zip
7/23/2023,MEC.PPWIND,Gennode,LMP,21.93,19.87,18.74,17.59,17.34,17.65,17.01,18.83,22.29,25.15,29.24,33.49,38.68,38.83,43.43,53.83,60.02,60.8,59.69,51.98,45.5,33.87,25.4,21.46,2023_Jul-Sep_DA_LMPs.zip
7/24/2023,MEC.PPWIND,Gennode,LMP,20.47,17.54,16.35,15.87,16.47,17.63,18.28,21.89,25.92,31.29,33.2,41.75,45.5,49.87,49.67,54.57,59.64,58.42,63.14,52.92,44.78,38.8,25.32,21.73,2023_Jul-Sep_DA_LMPs.zip
7/25/2023,MEC.PPWIND,Gennode,LMP,22.99,19.57,18.37,17.6,20.17,22.0,24.95,27.16,33.05,45.7,44.3,49.92,51.14,56.29,58.9,68.03,79.61,74.8,67.45,58.84,54.67,37.95,27.24,22.66,2023_Jul-Sep_DA_LMPs.zip
7/26/2023,MEC.PPWIND,Gennode,LMP,21.24,19.47,19.19,17.67,18.74,23.39,26.27,31.31,35.38,44.78,49.67,56.79,67.91,78.8,94.33,109.44,124.85,124.41,128.69,109.17,84.04,66.88,46.88,38.39,2023_Jul-Sep_DA_LMPs.zip
7/27/2023,MEC.PPWIND,Gennode,LMP,26.19,22.51,20.22,18.18,19.5,20.04,21.53,25.89,33.0,44.18,50.53,58.98,72.37,87.94,109.75,138.19,153.25,150.6,116.51,90.7,71.14,43.53,26.06,22.32,2023_Jul-Sep_DA_LMPs.zip
7/28/2023,MEC.PPWIND,Gennode,LMP,19.36,18.47,17.87,18.25,19.22,23.48,29.76,34.34,42.36,53.89,61.78,92.76,114.16,141.36,136.7,161.6,171.97,154.15,117.66,88.84,62.25,36.89,30.02,23.89,2023_Jul-Sep_DA_LMPs.zip
7/29/2023,MEC.PPWIND,Gennode,LMP,22.46,20.98,19.54,18.22,17.51,17.67,18.52,19.85,24.09,28.61,31.81,35.8,39.18,45.61,47.94,56.2,69.57,68.24,73.86,53.42,40.31,32.17,26.3,25.82,2023_Jul-Sep_DA_LMPs.zip
7/30/2023,MEC.PPWIND,Gennode,LMP,20.71,20.22,18.98,17.58,17.77,18.51,18.18,19.09,22.66,26.16,29.12,31.22,35.01,37.44,39.31,43.81,52.41,54.46,51.68,44.52,34.71,27.69,24.25,20.94,2023_Jul-Sep_DA_LMPs.zip
7/31/2023,MEC.PPWIND,Gennode,LMP,18.76,17.16,16.33,16.03,16.57,19.25,19.79,21.48,25.3,28.56,32.7,38.37,41.87,46.13,47.88,49.89,55.32,52.4,51.71,42.62,36.7,26.17,21.12,20.36,2023_Jul-Sep_DA_LMPs.zip
8/1/2023,MEC.PPWIND,Gennode,LMP,20.3,17.66,15.35,14.98,15.62,17.73,19.94,20.46,24.66,28.45,31.2,37.87,43.33,46.65,44.01,51.1,62.26,59.25,50.13,42.84,36.47,29.88,23.19,22.13,2023_Jul-Sep_DA_LMPs.zip
8/2/2023,MEC.PPWIND,Gennode,LMP,19.51,17.92,16.53,16.15,17.64,20.28,22.31,22.62,26.55,32.35,33.38,39.32,45.17,49.15,57.68,68.08,74.06,72.6,66.76,54.59,46.64,36.06,29.53,28.11,2023_Jul-Sep_DA_LMPs.zip
8/3/2023,MEC.PPWIND,Gennode,LMP,24.73,22.1,21.31,20.59,21.97,24.06,27.84,29.65,36.9,41.4,44.72,45.86,53.39,59.82,63.99,82.15,87.77,84.34,74.19,58.25,47.73,36.69,31.6,28.28,2023_Jul-Sep_DA_LMPs.zip
8/4/2023,MEC.PPWIND,Gennode,LMP,26.46,23.17,22.15,21.1,22.07,26.17,24.75,30.37,36.92,43.01,45.95,49.71,54.52,59.76,63.27,74.99,76.5,69.28,60.71,49.45,44.54,34.47,26.92,27.15,2023_Jul-Sep_DA_LMPs.zip
8/5/2023,MEC.PPWIND,Gennode,LMP,23.95,20.46,20.54,18.26,19.2,17.88,17.95,19.68,23.22,25.55,26.1,28.69,32.68,32.79,33.33,36.02,67.69,48.0,33.96,29.03,24.0,21.97,20.21,18.29,2023_Jul-Sep_DA_LMPs.zip
8/6/2023,MEC.PPWIND,Gennode,LMP,17.51,17.75,16.89,15.95,16.35,16.0,14.99,16.01,18.33,20.56,21.43,22.83,23.64,24.74,22.95,24.45,26.57,25.88,23.71,23.02,22.91,18.04,15.65,13.98,2023_Jul-Sep_DA_LMPs.zip
8/7/2023,MEC.PPWIND,Gennode,LMP,16.11,15.28,14.12,14.42,17.6,19.29,20.84,22.04,25.74,29.22,31.47,36.25,39.62,42.59,46.1,48.56,54.44,51.96,56.25,51.27,47.77,41.6,32.06,28.71,2023_Jul-Sep_DA_LMPs.zip
8/8/2023,MEC.PPWIND,Gennode,LMP,24.14,21.79,21.06,20.66,21.05,24.15,26.14,26.8,31.72,35.51,40.05,45.86,52.93,54.83,56.58,63.96,70.17,68.14,65.65,62.5,53.34,43.31,35.82,29.05,2023_Jul-Sep_DA_LMPs.zip
8/9/2023,MEC.PPWIND,Gennode,LMP,24.63,22.24,21.29,20.55,21.4,25.5,28.5,28.59,34.8,36.51,45.35,48.7,52.25,55.74,59.92,66.03,73.54,70.64,64.25,59.15,45.36,39.03,32.4,29.01,2023_Jul-Sep_DA_LMPs.zip
8/10/2023,MEC.PPWIND,Gennode,LMP,24.95,23.51,22.37,21.79,21.72,25.09,27.0,27.21,31.07,36.42,40.73,42.91,47.16,50.36,53.17,58.46,63.45,56.53,56.75,46.94,37.68,28.57,23.65,19.84,2023_Jul-Sep_DA_LMPs.zip
8/11/2023,MEC.PPWIND,Gennode,LMP,18.55,17.12,16.51,17.54,18.79,21.29,21.96,24.09,28.91,35.9,40.01,42.56,46.92,56.0,66.31,64.46,68.42,64.89,59.33,50.58,40.35,33.41,29.89,25.06,2023_Jul-Sep_DA_LMPs.zip
8/12/2023,MEC.PPWIND,Gennode,LMP,23.59,21.71,20.8,19.95,19.91,20.77,21.17,22.28,25.19,28.41,33.59,34.68,36.33,38.67,44.85,45.08,50.59,52.7,56.47,46.32,43.42,36.35,32.18,28.25,2023_Jul-Sep_DA_LMPs.zip
8/13/2023,MEC.PPWIND,Gennode,LMP,26.91,22.81,22.32,21.02,21.82,21.74,20.81,21.22,24.09,25.02,29.72,32.97,33.01,34.76,36.05,40.11,46.01,45.11,42.94,37.83,31.47,25.04,23.2,20.22,2023_Jul-Sep_DA_LMPs.zip
8/14/2023,MEC.PPWIND,Gennode,LMP,17.58,15.52,15.6,15.05,15.74,16.91,15.74,16.17,14.14,15.15,12.46,12.04,12.54,12.1,12.86,15.66,18.91,22.78,30.84,32.22,32.62,27.37,24.12,23.11,2023_Jul-Sep_DA_LMPs.zip
8/15/2023,MEC.PPWIND,Gennode,LMP,19.75,17.97,17.06,16.94,17.59,21.9,21.23,23.8,25.92,26.48,30.68,32.44,37.34,41.05,45.06,50.71,56.7,55.12,55.27,47.0,38.57,28.02,24.21,20.13,2023_Jul-Sep_DA_LMPs.zip
8/16/2023,MEC.PPWIND,Gennode,LMP,14.76,9.36,3.51,2.19,3.16,4.66,5.89,10.4,11.93,14.08,11.92,8.25,5.44,5.2,2.48,3.41,3.1,3.09,7.6,11.31,9.91,9.29,8.71,8.23,2023_Jul-Sep_DA_LMPs.zip
8/17/2023,MEC.PPWIND,Gennode,LMP,11.25,9.61,7.57,6.24,6.57,8.44,12.01,13.09,15.38,15.58,15.23,18.05,18.23,21.16,23.67,29.66,36.58,39.24,45.27,43.34,39.23,30.29,27.06,24.34,2023_Jul-Sep_DA_LMPs.zip
8/18/2023,MEC.PPWIND,Gennode,LMP,21.97,18.66,19.92,19.36,19.86,21.86,20.7,19.61,20.82,21.12,17.17,17.05,13.5,13.67,11.41,12.06,13.44,12.51,14.14,11.59,5.27,2.98,-2.39,-2.88,2023_Jul-Sep_DA_LMPs.zip
8/19/2023,MEC.PPWIND,Gennode,LMP,-3.34,-3.91,-2.62,-5.25,-3.4,-2.3,-2.85,1.14,7.35,13.13,15.48,18.91,22.71,26.15,43.0,68.0,77.99,86.09,77.78,62.0,48.0,29.79,26.04,22.09,2023_Jul-Sep_DA_LMPs.zip
8/20/2023,MEC.PPWIND,Gennode,LMP,17.13,13.96,10.81,10.51,10.01,10.38,9.08,12.57,17.73,21.78,24.36,26.05,28.53,30.25,32.19,36.67,43.16,43.94,40.88,33.96,27.99,24.33,23.51,20.39,2023_Jul-Sep_DA_LMPs.zip
